Transaction_ID,Date,Region,Country,Drug_Name,Therapy_Area,Hospital,Doctor_Segment,Sales_Representative,Units_Sold,Revenue,Discount,Manufacturing_Cost,Profit,Marketing_Spend,Inventory,Customer_Type,Quarter,Month
TXN003276,2023-12-27,South,Brazil,Eliquis,Cardiology,City Medical Center,High Prescriber,Rep_003,138,72789.82,6762.07,22272.14,43755.61,4924.52,409,Online Pharmacy,Q4,December
TXN003277,2024-10-01,East,India,Trulicity,Diabetes,Apollo Hospital,Medium Prescriber,Rep_012,238,126285.41,8238.7,33061.29,84985.42,6319.79,60,Online Pharmacy,Q4,October
TXN003278,2024-11-09,East,India,Keytruda,Oncology,City Medical Center,Medium Prescriber,Rep_011,563,350326.85,18322.02,113752.97,218251.86,15237.95,393,Online Pharmacy,Q4,November
TXN003279,2024-10-02,East,India,Ozempic,Diabetes,Apollo Hospital,Medium Prescriber,Rep_020,156,17906.71,1782.62,6742.5,9381.59,863.05,15,Retail Pharmacy,Q4,October
TXN003280,2025-03-04,East,India,Avastin,Oncology,City Medical Center,Medium Prescriber,Rep_029,188,125015.33,10054.63,47349.16,67611.54,4809.47,369,Government,Q1,March
TXN003281,2024-09-20,South,Brazil,Ozempic,Diabetes,Sunrise Clinic,Low Prescriber,Rep_005,142,60407.94,5165.68,20665.09,34577.17,2495.05,33,Government,Q3,September
TXN003282,2024-09-05,North,USA,Jardiance,Diabetes,Sunrise Clinic,High Prescriber,Rep_025,142,51640.97,9295.37,21814.69,20530.91,3497.86,189,Government,Q3,September
TXN003283,2024-03-30,South,Brazil,Trulicity,Diabetes,Metro Health,Low Prescriber,Rep_010,102,52702.74,4599.95,15076.11,33026.68,2765.22,156,Online Pharmacy,Q1,March
TXN003284,2025-04-06,North,USA,Ozempic,Diabetes,Apollo Hospital,Low Prescriber,Rep_040,346,129255.8,23266.04,48608.29,57381.47,3129.75,20,Government,Q2,April
TXN003285,2025-03-25,East,India,Trulicity,Diabetes,Metro Health,Medium Prescriber,Rep_003,196,140265.43,12605.5,50775.89,76884.04,10285.16,412,Retail Pharmacy,Q1,March
TXN003286,2025-01-01,South,Brazil,Avastin,Oncology,Metro Health,High Prescriber,Rep_032,394,120416.15,11208.46,49139.96,60067.73,5513.55,428,Online Pharmacy,Q1,January
TXN003287,2024-01-20,North,USA,Ozempic,Diabetes,Apollo Hospital,Non-Prescriber,Rep_018,249,179948.57,32390.74,66233.04,81324.79,4624.43,16,Online Pharmacy,Q1,January
TXN003288,2025-01-26,East,India,Ozempic,Diabetes,Metro Health,Medium Prescriber,Rep_025,249,46866.22,2429.6,15698.5,28738.12,1082.28,9,Retail Pharmacy,Q1,January
TXN003289,2023-11-28,South,Brazil,Opdivo,Oncology,City Medical Center,Low Prescriber,Rep_027,184,136992.88,4939.72,51213.89,80839.27,4776.1,422,Government,Q4,November
TXN003290,2024-08-31,North,USA,Opdivo,Oncology,Metro Health,Non-Prescriber,Rep_018,108,40247.45,7244.54,10447.3,22555.61,2528.28,268,Retail Pharmacy,Q3,August
TXN003291,2023-04-27,East,India,Ozempic,Diabetes,Metro Health,High Prescriber,Rep_034,266,166022.72,12375.59,60321.53,93325.6,6489.67,8,Government,Q2,April
TXN003292,2025-03-22,South,Brazil,Comirnaty,Vaccines,St. Luke's,High Prescriber,Rep_019,346,80939.92,8064.58,22664.18,50211.16,2031.58,187,Government,Q1,March
TXN003293,2023-07-22,North,USA,Entresto,Cardiology,Mercy General,Low Prescriber,Rep_010,142,112915.44,20324.78,47903.14,44687.52,3161.59,311,Online Pharmacy,Q3,July
TXN003294,2025-05-03,South,Brazil,Herceptin,Oncology,Metro Health,Medium Prescriber,Rep_010,503,217074.33,15785.12,91796.82,109492.39,6206.88,122,Government,Q2,May
TXN003295,2025-03-11,Central,UAE,Entresto,Cardiology,Apollo Hospital,High Prescriber,Rep_023,207,52417.04,4436.6,21251.08,26729.36,4059.48,251,Hospital,Q1,March
TXN003296,2024-07-08,East,India,Avastin,Oncology,Apollo Hospital,Non-Prescriber,Rep_014,183,57571.83,2515.68,18289.86,36766.29,2993.54,464,Government,Q3,July
TXN003297,2024-03-08,Central,UAE,Opdivo,Oncology,St. Luke's,Non-Prescriber,Rep_029,277,14887.11,812.46,4100.99,9973.66,1180.36,257,Retail Pharmacy,Q1,March
TXN003298,2025-06-23,West,Germany,Vyepti,Neurology,Mercy General,Low Prescriber,Rep_030,296,124758.53,9575.08,48724.58,66458.87,3782.15,388,Online Pharmacy,Q2,June
TXN003299,2023-04-21,Central,UAE,Nurtec,Neurology,Mercy General,High Prescriber,Rep_020,202,135385.23,11334.12,36861.77,87189.34,9452.51,163,Hospital,Q2,April
TXN003300,2024-12-07,East,India,Avastin,Oncology,Mercy General,High Prescriber,Rep_002,116,62147.26,5015.29,18495.38,38636.59,3241.13,348,Retail Pharmacy,Q4,December
TXN003301,2025-09-21,North,USA,Eliquis,Cardiology,City Medical Center,Medium Prescriber,Rep_022,310,102984.68,18537.24,37322.33,47125.11,7242.75,427,Government,Q3,September
TXN003302,2023-11-27,East,India,Opdivo,Oncology,Mercy General,Non-Prescriber,Rep_001,203,160498.63,5166.64,55014.99,100317.0,12725.38,489,Online Pharmacy,Q4,November
TXN003303,2024-07-09,East,India,Ozempic,Diabetes,Cleveland Partners,Medium Prescriber,Rep_015,90,53238.11,2884.39,17059.69,33294.03,2566.06,34,Hospital,Q3,July
TXN003304,2024-07-07,East,India,Entresto,Cardiology,City Medical Center,Medium Prescriber,Rep_005,411,243112.29,9597.75,104259.99,129254.55,5482.07,338,Hospital,Q3,July
TXN003305,2024-01-14,North,USA,Opdivo,Oncology,Mercy General,Medium Prescriber,Rep_019,388,268418.71,48315.37,70532.68,149570.66,10027.07,450,Hospital,Q1,January
TXN003306,2025-08-12,North,USA,Aduhelm,Neurology,St. Luke's,Low Prescriber,Rep_031,180,54502.61,9810.47,20210.97,24481.17,1762.17,251,Online Pharmacy,Q3,August
TXN003307,2023-05-18,North,USA,Entresto,Cardiology,Apollo Hospital,Non-Prescriber,Rep_035,157,100816.17,18146.91,28459.81,54209.45,3665.89,85,Online Pharmacy,Q2,May
TXN003308,2025-06-02,North,USA,Keytruda,Oncology,Metro Health,High Prescriber,Rep_009,173,97971.43,17634.86,29124.97,51211.6,2969.54,80,Government,Q2,June
TXN003309,2023-11-16,Central,UAE,Herceptin,Oncology,City Medical Center,Non-Prescriber,Rep_022,160,58722.8,3096.95,24855.24,30770.61,2881.55,375,Online Pharmacy,Q4,November
TXN003310,2025-04-30,North,USA,Jardiance,Diabetes,Cleveland Partners,Low Prescriber,Rep_030,206,138661.76,24959.12,45250.09,68452.55,6198.44,207,Hospital,Q2,April
TXN003311,2025-05-21,North,USA,Trulicity,Diabetes,City Medical Center,Low Prescriber,Rep_003,393,44948.67,8090.76,15424.59,21433.32,1102.93,88,Hospital,Q2,May
TXN003312,2024-05-12,East,India,Vyepti,Neurology,Mercy General,High Prescriber,Rep_029,182,54023.52,2522.9,14353.61,37147.01,2720.33,291,Government,Q2,May
TXN003313,2023-06-12,East,India,Ozempic,Diabetes,St. Luke's,Medium Prescriber,Rep_022,73,57010.58,5243.46,19626.16,32140.96,1971.62,12,Hospital,Q2,June
TXN003314,2024-12-04,East,India,Nurtec,Neurology,Mercy General,Non-Prescriber,Rep_035,367,151399.22,13367.56,53690.8,84340.86,8643.29,235,Online Pharmacy,Q4,December
TXN003315,2023-05-18,North,USA,Nurtec,Neurology,Mercy General,Medium Prescriber,Rep_021,329,54549.43,9818.9,14751.21,29979.32,1794.63,303,Government,Q2,May
TXN003316,2023-08-07,West,Germany,Ozempic,Diabetes,Apollo Hospital,High Prescriber,Rep_001,211,23714.65,892.07,10644.03,12178.55,1856.47,32,Retail Pharmacy,Q3,August
TXN003317,2023-03-10,South,Brazil,Entresto,Cardiology,St. Luke's,Non-Prescriber,Rep_009,67,29301.76,2646.47,9479.48,17175.81,1306.36,307,Online Pharmacy,Q1,March
TXN003318,2024-06-30,North,USA,Shingrix,Vaccines,Sunrise Clinic,Medium Prescriber,Rep_031,133,47559.94,8560.79,17342.33,21656.82,1384.96,104,Government,Q2,June
TXN003319,2024-12-03,Central,UAE,Jardiance,Diabetes,St. Luke's,Low Prescriber,Rep_007,476,272637.97,17996.35,83362.52,171279.1,18499.53,279,Online Pharmacy,Q4,December
TXN003320,2023-07-22,Central,UAE,Opdivo,Oncology,Sunrise Clinic,Medium Prescriber,Rep_038,430,84618.39,4157.5,26115.54,54345.35,5448.1,113,Online Pharmacy,Q3,July
TXN003321,2025-09-01,South,Brazil,Herceptin,Oncology,Cleveland Partners,Non-Prescriber,Rep_028,266,154723.92,6140.97,46544.47,102038.48,4526.65,386,Hospital,Q3,September
TXN003322,2023-02-15,South,Brazil,Nurtec,Neurology,City Medical Center,Medium Prescriber,Rep_001,128,74844.55,2270.71,32030.78,40543.06,4340.32,248,Retail Pharmacy,Q1,February
TXN003323,2025-04-08,West,Germany,Opdivo,Oncology,City Medical Center,High Prescriber,Rep_006,248,116589.27,9120.17,41733.99,65735.11,6377.46,151,Online Pharmacy,Q2,April
TXN003324,2024-06-28,North,USA,Eliquis,Cardiology,Mercy General,Medium Prescriber,Rep_010,130,102761.46,18497.06,38337.49,45926.91,4771.5,153,Retail Pharmacy,Q2,June
TXN003325,2024-06-30,North,USA,Opdivo,Oncology,Apollo Hospital,Low Prescriber,Rep_017,164,15653.6,2817.65,5037.41,7798.54,862.37,77,Government,Q2,June
TXN003326,2023-12-12,North,USA,Avastin,Oncology,Cleveland Partners,Non-Prescriber,Rep_015,383,250987.4,45177.73,84758.27,121051.4,14824.42,122,Hospital,Q4,December
TXN003327,2025-02-05,West,Germany,Jardiance,Diabetes,Mercy General,High Prescriber,Rep_038,411,322927.93,31796.41,118563.7,172567.82,17298.92,255,Government,Q1,February
TXN003328,2024-10-13,South,Brazil,Nurtec,Neurology,St. Luke's,Medium Prescriber,Rep_002,269,74676.61,4636.22,20804.05,49236.34,5621.1,485,Hospital,Q4,October
TXN003329,2024-09-11,North,USA,Brilinta,Cardiology,City Medical Center,Low Prescriber,Rep_020,134,13527.93,2435.03,5687.67,5405.23,797.81,177,Online Pharmacy,Q3,September
TXN003330,2024-03-23,West,Germany,Ozempic,Diabetes,Sunrise Clinic,Medium Prescriber,Rep_032,210,78661.27,7423.01,28652.01,42586.25,2656.09,27,Hospital,Q1,March
TXN003331,2024-02-05,East,India,Avastin,Oncology,Cleveland Partners,Low Prescriber,Rep_002,306,118553.99,8413.97,38657.36,71482.66,5682.88,210,Hospital,Q1,February
TXN003332,2025-06-25,North,USA,Opdivo,Oncology,Apollo Hospital,Medium Prescriber,Rep_016,306,235229.2,42341.26,74786.27,118101.67,10374.61,373,Government,Q2,June
TXN003333,2025-09-27,South,Brazil,Shingrix,Vaccines,Mercy General,Low Prescriber,Rep_014,188,81529.6,4015.89,28322.08,49191.63,2156.42,458,Retail Pharmacy,Q3,September
TXN003334,2025-04-10,East,India,Herceptin,Oncology,Sunrise Clinic,Non-Prescriber,Rep_007,343,251400.13,10809.97,103774.79,136815.37,13261.69,198,Government,Q2,April
TXN003335,2024-12-13,Central,UAE,Vyepti,Neurology,Apollo Hospital,Low Prescriber,Rep_031,304,119591.23,6614.56,52597.94,60378.73,5254.84,201,Government,Q4,December
TXN003336,2024-07-11,North,USA,Aduhelm,Neurology,Metro Health,High Prescriber,Rep_001,315,77746.14,13994.31,27781.61,35970.22,2912.59,463,Government,Q3,July
TXN003337,2024-10-25,South,Brazil,Keytruda,Oncology,Sunrise Clinic,High Prescriber,Rep_019,50,2849.33,283.96,1215.76,1349.61,61.06,221,Online Pharmacy,Q4,October
TXN003338,2025-07-07,North,USA,Nurtec,Neurology,St. Luke's,Medium Prescriber,Rep_034,421,89283.76,16071.08,38895.8,34316.88,5837.19,470,Hospital,Q3,July
TXN003339,2023-01-21,North,USA,Trulicity,Diabetes,Mercy General,Non-Prescriber,Rep_002,343,34864.86,6275.67,10062.72,18526.47,1969.05,447,Hospital,Q1,January
TXN003340,2025-05-13,South,Brazil,Aduhelm,Neurology,Cleveland Partners,Low Prescriber,Rep_026,187,94356.15,8625.48,35582.65,50148.02,7207.26,468,Online Pharmacy,Q2,May
TXN003341,2024-07-07,Central,UAE,Jardiance,Diabetes,Cleveland Partners,Low Prescriber,Rep_028,259,81645.73,3958.12,27584.81,50102.8,4591.28,246,Government,Q3,July
TXN003342,2024-01-11,South,Brazil,Jardiance,Diabetes,Apollo Hospital,Medium Prescriber,Rep_019,226,36139.27,2715.65,12354.27,21069.35,1631.98,304,Hospital,Q1,January
TXN003343,2023-04-14,North,USA,Avastin,Oncology,Sunrise Clinic,High Prescriber,Rep_031,486,231461.58,41663.08,67130.84,122667.66,8901.75,196,Retail Pharmacy,Q2,April
TXN003344,2023-07-13,Central,UAE,Nurtec,Neurology,St. Luke's,Medium Prescriber,Rep_033,193,152581.69,10898.17,49664.95,92018.57,5561.08,463,Hospital,Q3,July
TXN003345,2023-04-29,North,USA,Aduhelm,Neurology,Apollo Hospital,High Prescriber,Rep_013,212,23900.62,4302.11,7853.45,11745.06,940.81,226,Hospital,Q2,April
TXN003346,2024-01-05,South,Brazil,Trulicity,Diabetes,Apollo Hospital,High Prescriber,Rep_017,154,93455.24,8309.81,26752.04,58393.39,3122.35,438,Online Pharmacy,Q1,January
TXN003347,2025-12-21,South,Brazil,Avastin,Oncology,Mercy General,Low Prescriber,Rep_036,305,178849.52,6507.57,79297.2,93044.75,8751.9,398,Government,Q4,December
TXN003348,2024-06-27,Central,UAE,Keytruda,Oncology,Apollo Hospital,Medium Prescriber,Rep_036,112,34966.95,1263.08,9822.45,23881.42,1776.26,446,Hospital,Q2,June
TXN003349,2024-07-26,South,Brazil,Opdivo,Oncology,St. Luke's,Low Prescriber,Rep_040,210,45981.91,4117.45,12093.95,29770.51,2043.28,386,Online Pharmacy,Q3,July
TXN003350,2023-02-04,North,USA,Trulicity,Diabetes,Mercy General,Low Prescriber,Rep_039,259,139122.5,25042.05,57607.71,56472.74,6999.03,224,Online Pharmacy,Q1,February
TXN003351,2025-11-08,North,USA,Opdivo,Oncology,Mercy General,Medium Prescriber,Rep_029,338,102002.12,18360.38,29026.06,54615.68,7758.04,151,Hospital,Q4,November
TXN003352,2023-07-23,North,USA,Keytruda,Oncology,Cleveland Partners,Low Prescriber,Rep_020,127,58906.33,10603.14,16570.35,31732.84,3932.87,190,Government,Q3,July
TXN003353,2023-04-03,South,Brazil,Brilinta,Cardiology,Cleveland Partners,High Prescriber,Rep_027,409,195006.87,8810.23,87346.7,98849.94,11900.57,218,Retail Pharmacy,Q2,April
TXN003354,2025-11-15,East,India,Brilinta,Cardiology,St. Luke's,High Prescriber,Rep_025,357,215408.55,6996.94,85350.47,123061.14,13613.14,94,Hospital,Q4,November
TXN003355,2023-04-22,East,India,Trulicity,Diabetes,Metro Health,Medium Prescriber,Rep_028,382,224291.45,22278.27,59604.09,142409.09,6238.28,87,Online Pharmacy,Q2,April
TXN003356,2025-10-25,East,India,Opdivo,Oncology,Metro Health,High Prescriber,Rep_036,44,14604.65,1285.82,6097.6,7221.23,394.99,415,Retail Pharmacy,Q4,October
TXN003357,2023-01-11,North,USA,Eliquis,Cardiology,Mercy General,High Prescriber,Rep_036,207,148655.26,26757.95,58982.6,62914.71,11545.5,392,Government,Q1,January
TXN003358,2025-07-24,South,Brazil,Brilinta,Cardiology,Sunrise Clinic,Medium Prescriber,Rep_005,147,89678.65,3592.71,22889.71,63196.23,4585.66,311,Government,Q3,July
TXN003359,2025-08-12,East,India,Keytruda,Oncology,Cleveland Partners,Low Prescriber,Rep_033,165,69808.81,5824.31,18513.5,45471.0,2080.76,328,Online Pharmacy,Q3,August
TXN003360,2025-07-01,Central,UAE,Brilinta,Cardiology,Sunrise Clinic,High Prescriber,Rep_037,424,188346.68,15828.57,49023.66,123494.45,12798.67,285,Hospital,Q3,July
TXN003361,2023-04-29,North,USA,Entresto,Cardiology,Cleveland Partners,Medium Prescriber,Rep_005,261,98339.46,17701.1,36888.97,43749.39,4202.89,409,Retail Pharmacy,Q2,April
TXN003362,2023-10-09,East,India,Eliquis,Cardiology,Cleveland Partners,Non-Prescriber,Rep_037,124,47280.35,1461.35,12342.2,33476.8,3133.75,200,Hospital,Q4,October
TXN003363,2024-05-21,West,Germany,Vyepti,Neurology,Apollo Hospital,Low Prescriber,Rep_039,428,255865.4,16930.21,87545.2,151389.99,5985.04,484,Retail Pharmacy,Q2,May
TXN003364,2023-03-21,East,India,Opdivo,Oncology,Sunrise Clinic,Low Prescriber,Rep_038,170,66186.85,2423.61,21359.01,42404.23,4420.19,84,Hospital,Q1,March
TXN003365,2023-04-29,East,India,Opdivo,Oncology,Sunrise Clinic,Low Prescriber,Rep_026,116,78463.84,7200.66,33789.54,37473.64,3423.28,436,Hospital,Q2,April
TXN003366,2023-03-27,East,India,Eliquis,Cardiology,Apollo Hospital,Non-Prescriber,Rep_030,459,41908.14,4032.04,11811.95,26064.15,1786.1,237,Government,Q1,March
TXN003367,2024-10-10,Central,UAE,Aduhelm,Neurology,Mercy General,High Prescriber,Rep_019,212,95437.46,8580.67,34802.93,52053.86,7380.36,330,Government,Q4,October
TXN003368,2024-05-10,South,Brazil,Brilinta,Cardiology,Apollo Hospital,Non-Prescriber,Rep_024,213,131998.09,7981.92,36274.66,87741.51,7252.96,289,Retail Pharmacy,Q2,May
TXN003369,2023-04-27,West,Germany,Entresto,Cardiology,Metro Health,Non-Prescriber,Rep_021,226,144370.3,5917.78,43179.1,95273.42,8706.0,488,Government,Q2,April
TXN003370,2025-10-22,Central,UAE,Keytruda,Oncology,Mercy General,Non-Prescriber,Rep_036,393,200246.37,11418.21,60497.56,128330.6,13607.94,185,Government,Q4,October
TXN003371,2023-05-07,West,Germany,Jardiance,Diabetes,City Medical Center,Low Prescriber,Rep_034,120,69583.56,3440.54,19975.85,46167.17,4841.73,382,Hospital,Q2,May
TXN003372,2025-04-03,South,Brazil,Avastin,Oncology,St. Luke's,Non-Prescriber,Rep_029,432,285512.56,12226.2,94528.51,178757.85,13610.98,269,Government,Q2,April
TXN003373,2025-07-05,Central,UAE,Opdivo,Oncology,St. Luke's,Non-Prescriber,Rep_024,190,121735.76,9149.57,32633.15,79953.04,9408.94,187,Government,Q3,July
TXN003374,2023-10-04,North,USA,Nurtec,Neurology,St. Luke's,High Prescriber,Rep_001,124,20622.64,3712.08,6984.92,9925.64,719.73,239,Online Pharmacy,Q4,October
TXN003375,2025-10-27,North,USA,Keytruda,Oncology,Mercy General,Low Prescriber,Rep_017,167,56141.48,10105.47,25114.7,20921.31,1665.25,423,Retail Pharmacy,Q4,October
TXN003376,2024-11-12,Central,UAE,Prevnar,Vaccines,St. Luke's,High Prescriber,Rep_007,146,31431.08,1803.78,11718.71,17908.59,1343.06,368,Online Pharmacy,Q4,November
TXN003377,2023-12-12,Central,UAE,Herceptin,Oncology,City Medical Center,Non-Prescriber,Rep_023,202,25225.09,759.3,9209.2,15256.59,960.86,58,Government,Q4,December
TXN003378,2024-07-14,North,USA,Trulicity,Diabetes,Sunrise Clinic,Non-Prescriber,Rep_035,188,82945.03,14930.11,34882.51,33132.41,2173.65,112,Retail Pharmacy,Q3,July
TXN003379,2024-08-12,South,Brazil,Keytruda,Oncology,St. Luke's,Non-Prescriber,Rep_003,94,16039.34,1336.74,4011.8,10690.8,743.25,89,Retail Pharmacy,Q3,August
TXN003380,2025-03-27,North,USA,Brilinta,Cardiology,Apollo Hospital,Medium Prescriber,Rep_018,315,103410.27,18613.85,41350.59,43445.83,5660.78,441,Online Pharmacy,Q1,March
TXN003381,2025-10-23,West,Germany,Trulicity,Diabetes,Sunrise Clinic,Non-Prescriber,Rep_026,243,134416.44,13255.15,47913.33,73247.96,8218.8,206,Hospital,Q4,October
TXN003382,2023-01-22,West,Germany,Eliquis,Cardiology,St. Luke's,High Prescriber,Rep_027,133,88108.26,4771.34,35656.43,47680.49,5269.1,185,Hospital,Q1,January
TXN003383,2025-01-07,East,India,Avastin,Oncology,St. Luke's,Low Prescriber,Rep_028,421,269783.12,23675.15,83101.97,163006.0,8021.4,358,Retail Pharmacy,Q1,January
TXN003384,2024-06-29,East,India,Eliquis,Cardiology,Sunrise Clinic,Non-Prescriber,Rep_028,386,172546.0,15022.05,72878.43,84645.52,10521.98,182,Government,Q2,June
TXN003385,2024-02-17,North,USA,Opdivo,Oncology,City Medical Center,High Prescriber,Rep_024,248,150232.65,27041.88,60385.65,62805.12,6775.61,425,Online Pharmacy,Q1,February
TXN003386,2024-09-10,Central,UAE,Shingrix,Vaccines,Mercy General,Non-Prescriber,Rep_038,425,121863.63,9870.11,48399.05,63594.47,2437.95,430,Online Pharmacy,Q3,September
TXN003387,2025-02-08,South,Brazil,Ozempic,Diabetes,Sunrise Clinic,Low Prescriber,Rep_024,448,197231.79,16086.31,68923.67,112221.81,4992.49,30,Hospital,Q1,February
TXN003388,2023-05-01,West,Germany,Comirnaty,Vaccines,Cleveland Partners,Low Prescriber,Rep_031,298,165272.78,14434.53,58101.09,92737.16,4415.1,223,Online Pharmacy,Q2,May
TXN003389,2025-06-25,East,India,Ozempic,Diabetes,St. Luke's,Non-Prescriber,Rep_008,181,143701.29,13373.54,43192.31,87135.44,9512.87,37,Retail Pharmacy,Q2,June
TXN003390,2024-11-20,Central,UAE,Opdivo,Oncology,Metro Health,Medium Prescriber,Rep_036,184,87563.34,5115.94,32071.81,50375.59,4366.94,50,Retail Pharmacy,Q4,November
TXN003391,2025-12-23,South,Brazil,Entresto,Cardiology,Apollo Hospital,Low Prescriber,Rep_016,206,79269.91,4186.07,29620.73,45463.11,3974.56,200,Retail Pharmacy,Q4,December
TXN003392,2023-12-19,Central,UAE,Nurtec,Neurology,Cleveland Partners,Low Prescriber,Rep_006,265,174086.81,9193.32,68072.55,96820.94,8019.1,418,Retail Pharmacy,Q4,December
TXN003393,2025-06-04,West,Germany,Opdivo,Oncology,Metro Health,Medium Prescriber,Rep_021,198,11967.05,844.04,3338.37,7784.64,390.85,104,Government,Q2,June
TXN003394,2023-06-25,North,USA,Entresto,Cardiology,St. Luke's,High Prescriber,Rep_040,67,12338.21,2220.88,4138.56,5978.77,329.06,317,Retail Pharmacy,Q2,June
TXN003395,2024-03-17,South,Brazil,Eliquis,Cardiology,City Medical Center,High Prescriber,Rep_010,174,14459.26,902.64,3618.99,9937.63,770.15,257,Hospital,Q1,March
TXN003396,2024-05-22,North,USA,Entresto,Cardiology,Mercy General,Low Prescriber,Rep_005,175,101250.23,18225.04,39103.1,43922.09,6530.88,293,Hospital,Q2,May
TXN003397,2023-04-16,Central,UAE,Brilinta,Cardiology,Sunrise Clinic,Low Prescriber,Rep_007,428,95731.79,5772.22,36191.11,53768.46,7589.73,196,Retail Pharmacy,Q2,April
TXN003398,2023-03-02,Central,UAE,Herceptin,Oncology,Mercy General,Medium Prescriber,Rep_016,115,70999.04,6393.27,21867.97,42737.8,4829.99,212,Retail Pharmacy,Q1,March
TXN003399,2024-01-22,West,Germany,Herceptin,Oncology,Mercy General,Medium Prescriber,Rep_019,411,238289.24,22845.67,100279.73,115163.84,8208.64,458,Hospital,Q1,January
TXN003400,2023-08-30,West,Germany,Shingrix,Vaccines,Metro Health,High Prescriber,Rep_024,241,191492.85,9386.54,65574.3,116532.01,12570.04,486,Online Pharmacy,Q3,August
TXN003401,2023-03-10,Central,UAE,Comirnaty,Vaccines,Cleveland Partners,Medium Prescriber,Rep_026,265,208894.77,8467.9,68802.48,131624.39,4557.32,189,Retail Pharmacy,Q1,March
TXN003402,2025-02-18,East,India,Ozempic,Diabetes,Sunrise Clinic,Low Prescriber,Rep_030,420,317125.52,13185.36,96182.47,207757.69,23302.09,26,Online Pharmacy,Q1,February
TXN003403,2023-11-19,East,India,Herceptin,Oncology,St. Luke's,High Prescriber,Rep_015,80,13287.47,612.43,4781.7,7893.34,576.66,385,Government,Q4,November
